Rama de la Entidad;Sector de la Entidad;Entidad;Proveedor;Agregacion;Ciudad;Total
Organismos autónomo o independientes;Ambiente y Desarrollo Sostenible;CORPORACION PARA EL DESARROLLO SOSTENIBLE DEL AREA DE MANEJO ESPECIAL LA MACARENA - CORMACARENA;DISTRIBUIDORA NISSAN S.A.;Vehículos I;Villavicencio;86026886
Organismos autónomo o independientes;Ambiente y Desarrollo Sostenible;CORPORACION PARA EL DESARROLLO SOSTENIBLE DEL AREA DE MANEJO ESPECIAL LA MACARENA - CORMACARENA;Eforcers S.A.;Google II;Villavicencio;18991100
Organismos autónomo o independientes;Ambiente y Desarrollo Sostenible;CORPORACION PARA EL DESARROLLO SOSTENIBLE DEL AREA DE MANEJO ESPECIAL LA MACARENA - CORMACARENA;Eforcers S.A.;Google;Villavicencio;17747026
Organismos autónomo o independientes;Ambiente y Desarrollo Sostenible;CORPORACION PARA EL DESARROLLO SOSTENIBLE DEL AREA DE MANEJO ESPECIAL LA MACARENA - CORMACARENA;IFX Networks Colombia SAS;Conectividad II;Villavicencio;27845857
Organismos autónomo o independientes;Ambiente y Desarrollo Sostenible;CORPORACION PARA EL DESARROLLO SOSTENIBLE DEL AREA DE MANEJO ESPECIAL LA MACARENA - CORMACARENA;IFX Networks Colombia SAS;Nube Privada II;Villavicencio;17569530
Organismos autónomo o independientes;Ambiente y Desarrollo Sostenible;CORPORACION PARA EL DESARROLLO SOSTENIBLE DEL AREA DE MANEJO ESPECIAL LA MACARENA - CORMACARENA;Incolmotos Yamaha S.A.;Vehículos II;Villavicencio;19225700
Organismos autónomo o independientes;Ambiente y Desarrollo Sostenible;CORPORACION PARA EL DESARROLLO SOSTENIBLE DEL AREA DE MANEJO ESPECIAL LA MACARENA - CORMACARENA;Ito Software S.A.S.;Google II;Villavicencio;19486320
Organismos autónomo o independientes;Ambiente y Desarrollo Sostenible;CORPORACION PARA EL DESARROLLO SOSTENIBLE DEL AREA DE MANEJO ESPECIAL LA MACARENA - CORMACARENA;MAKRO SUPERMAYORISTA S.A.S;Grandes Superficies;Villavicencio;6223002
Organismos autónomo o independientes;Ambiente y Desarrollo Sostenible;CORPORACION PARA EL DESARROLLO SOSTENIBLE DEL AREA DE MANEJO ESPECIAL LA MACARENA - CORMACARENA;P&P Systems Colombia S.A.S.;Adquisición de Computadores y Periféricos;Villavicencio;11071138
Organismos autónomo o independientes;Ambiente y Desarrollo Sostenible;CORPORACION PARA EL DESARROLLO SOSTENIBLE DEL AREA DE MANEJO ESPECIAL LA MACARENA - CORMACARENA;PANAMERICANA LIBRERÍA Y PAPELERÍA S.A.;Grandes Superficies;Villavicencio;135521875
Organismos autónomo o independientes;Ambiente y Desarrollo Sostenible;CORPORACION PARA EL DESARROLLO SOSTENIBLE DEL AREA DE MANEJO ESPECIAL LA MACARENA - CORMACARENA;Panamericana Outsourcing S.A.;Papelería y útiles de oficina II;Villavicencio;22142423
Organismos autónomo o independientes;Ambiente y Desarrollo Sostenible;CORPORACION PARA EL DESARROLLO SOSTENIBLE DEL AREA DE MANEJO ESPECIAL LA MACARENA - CORMACARENA;Pear Solutions S.A.S.;Adquisición de Computadores y Periféricos;Villavicencio;164616711
Organismos autónomo o independientes;Ambiente y Desarrollo Sostenible;CORPORACION PARA EL DESARROLLO SOSTENIBLE DEL AREA DE MANEJO ESPECIAL LA MACARENA - CORMACARENA;Sistetronics Ltda.;Adquisición de Computadores y Periféricos;Villavicencio;35808137
Organismos autónomo o independientes;Ambiente y Desarrollo Sostenible;CORPORACION PARA EL DESARROLLO SOSTENIBLE DEL AREA DE MANEJO ESPECIAL LA MACARENA - CORMACARENA;Sumimas S.A.S.;Adquisición de Computadores y Periféricos;Villavicencio;22565056
Organismos autónomo o independientes;Ambiente y Desarrollo Sostenible;CORPORACION PARA EL DESARROLLO SOSTENIBLE DEL AREA DE MANEJO ESPECIAL LA MACARENA - CORMACARENA;Sumimas S.A.S.;Consumibles de Impresión;Villavicencio;119167516
Organismos autónomo o independientes;Ambiente y Desarrollo Sostenible;CORPORACION PARA EL DESARROLLO SOSTENIBLE DEL AREA DE MANEJO ESPECIAL LA MACARENA - CORMACARENA;TOYONORTE LTDA;Vehículos I;Villavicencio;228523600
Organismos autónomo o independientes;Ambiente y Desarrollo Sostenible;CORPORACION PARA EL DESARROLLO SOSTENIBLE DEL AREA DE MANEJO ESPECIAL LA MACARENA - CORMACARENA;UNE;Nube Privada II;Villavicencio;11700000
Organismos autónomo o independientes;Ambiente y Desarrollo Sostenible;CORPORACION PARA EL DESARROLLO SOSTENIBLE DEL AREA DE MANEJO ESPECIAL LA MACARENA - CORMACARENA;Unión Temporal VISS-102-2016;Papelería y útiles de oficina II;Villavicencio;33532234
Organismos autónomo o independientes;Ambiente y Desarrollo Sostenible;CORPORACION PARA EL DESARROLLO SOSTENIBLE DEL AREA DE MANEJO ESPECIAL LA MACARENA - CORMACARENA;Uniples S.A.;Consumibles de Impresión;Villavicencio;75199618
Organismos autónomo o independientes;Ambiente y Desarrollo Sostenible;CORPORACION PARA EL DESARROLLO SOSTENIBLE DEL AREA DE MANEJO ESPECIAL LA MACARENA - CORMACARENA;Uniples S.A.;Papelería y útiles de oficina II;Villavicencio;38885022
Organismos autónomo o independientes;Ambiente y Desarrollo Sostenible;CORPORACION PARA EL DESARROLLO SOSTENIBLE DEL AREA DE MANEJO ESPECIAL LA MACARENA - CORMACARENA;UT Software y Servicios Eficientes;Microsoft;Villavicencio;18960764
Organismos autónomo o independientes;Ambiente y Desarrollo Sostenible;CORPORACION PARA EL DESARROLLO SOSTENIBLE DEL AREA DE MANEJO ESPECIAL LA MACARENA - CORMACARENA;Yokomotor S.A;Vehículos II;Villavicencio;162779443
Organismos autónomo o independientes;Ambiente y Desarrollo Sostenible;INSTITUTO DISTRITAL DE PROTECCION Y BIENESTAR ANIMAL;Automotores Comagro S.A.;Vehículos II;Bogotá;71358732
Organismos autónomo o independientes;Ambiente y Desarrollo Sostenible;INSTITUTO DISTRITAL DE PROTECCION Y BIENESTAR ANIMAL;Avia Corredores de Seguros S.A.;Servicio de Intermediación de Seguros;Bogotá;0
Organismos autónomo o independientes;Ambiente y Desarrollo Sostenible;INSTITUTO DISTRITAL DE PROTECCION Y BIENESTAR ANIMAL;CLEANER S.A.;Aseo y Cafetería II;Bogotá;328334334
Organismos autónomo o independientes;Ambiente y Desarrollo Sostenible;INSTITUTO DISTRITAL DE PROTECCION Y BIENESTAR ANIMAL;Controles Empresariales S.A.S.;Microsoft II;Bogotá;12543655
Organismos autónomo o independientes;Ambiente y Desarrollo Sostenible;INSTITUTO DISTRITAL DE PROTECCION Y BIENESTAR ANIMAL;FLOREZ & ALVAREZ S.A.S;Aseo y Cafetería II;Bogotá;224001198
Organismos autónomo o independientes;Ambiente y Desarrollo Sostenible;INSTITUTO DISTRITAL DE PROTECCION Y BIENESTAR ANIMAL;GRUPO EDS AUTOGAS S.A.S.;Combustible (Bogotá) II;Bogotá;53803616
Organismos autónomo o independientes;Ambiente y Desarrollo Sostenible;INSTITUTO DISTRITAL DE PROTECCION Y BIENESTAR ANIMAL;Institucional Star Services Ltda.;Papelería y útiles de oficina II;Bogotá;56104900
Organismos autónomo o independientes;Ambiente y Desarrollo Sostenible;INSTITUTO DISTRITAL DE PROTECCION Y BIENESTAR ANIMAL;P&P Systems Colombia S.A.S.;Adquisición de Computadores y Periféricos;Bogotá;4658947
Organismos autónomo o independientes;Ambiente y Desarrollo Sostenible;INSTITUTO DISTRITAL DE PROTECCION Y BIENESTAR ANIMAL;PANAMERICANA LIBRERÍA Y PAPELERÍA S.A.;Grandes Superficies;Bogotá;12750000
Organismos autónomo o independientes;Ambiente y Desarrollo Sostenible;INSTITUTO DISTRITAL DE PROTECCION Y BIENESTAR ANIMAL;Papelería Los Andes;Papelería y útiles de oficina II;Bogotá;6560597
Organismos autónomo o independientes;Ambiente y Desarrollo Sostenible;INSTITUTO DISTRITAL DE PROTECCION Y BIENESTAR ANIMAL;SOFASA S.A.;Vehículos II;Bogotá;99682195
Organismos autónomo o independientes;Ambiente y Desarrollo Sostenible;INSTITUTO DISTRITAL DE PROTECCION Y BIENESTAR ANIMAL;UNION TEMPORAL BIOLIMPIEZA;Aseo y Cafetería II;Bogotá;270331762
Organismos autónomo o independientes;Ambiente y Desarrollo Sostenible;INSTITUTO DISTRITAL DE PROTECCION Y BIENESTAR ANIMAL;Uniples S.A.;Adquisición de Computadores y Periféricos;Bogotá;48522054
Organismos autónomo o independientes;Ambiente y Desarrollo Sostenible;Parques Nacionales Naturales - Dirección Territorial Orinoquía FONAM;Automotores Comagro S.A.;Vehículos II;Villavicencio;115413640
Organismos autónomo o independientes;Ambiente y Desarrollo Sostenible;Parques Nacionales Naturales - Dirección Territorial Orinoquía FONAM;NEX COMPUTER S.A.S.;Adquisición de Computadores y Periféricos;Bogotá;1974422
Organismos autónomo o independientes;Ambiente y Desarrollo Sostenible;Parques Nacionales Naturales - Dirección Territorial Orinoquía FONAM;Organización Terpel S.A.;Combustible (Nacional);Villavicencio;3000000
Organismos autónomo o independientes;Ambiente y Desarrollo Sostenible;Parques Nacionales Naturales - Dirección Territorial Orinoquía FONAM;Sumimas S.A.S.;Adquisición de Computadores y Periféricos;Bogotá;1395974
Organismos autónomo o independientes;Ambiente y Desarrollo Sostenible;Parques Nacionales Naturales - Dirección Territorial Orinoquía FONAM;The Best Experience in Technology S.A;Microsoft II;Bogotá;1352702
Organismos autónomo o independientes;Ambiente y Desarrollo Sostenible;Parques Nacionales Naturales - Dirección Territorial Orinoquía FONAM;Viaja por el Mundo Web Nickisix 360 S.A.S.;Tiquetes Aéreos II;Villavicencio;61650000
Organismos autónomo o independientes;Ambiente y Desarrollo Sostenible;Parques Nacionales Naturales - Dirección Territorial Orinoquía FONAM;Yokomotor S.A;Vehículos II;Villavicencio;150227000
Organismos autónomo o independientes;Ambiente y Desarrollo Sostenible;PARQUES NACIONALES NATURALES DIRECCIÓN TERRITORIAL PACIFICO FONAM;COLOMBIANA DE COMERCIO S.A Y/O ALKOSTO S.A;Grandes Superficies;Cali;8999900
Organismos autónomo o independientes;Ambiente y Desarrollo Sostenible;PARQUES NACIONALES NATURALES DIRECCIÓN TERRITORIAL PACIFICO FONAM;Inversav S.A.;Combustible (Nacional);Cali;10700000
Organismos autónomo o independientes;Ambiente y Desarrollo Sostenible;PARQUES NACIONALES NATURALES DIRECCIÓN TERRITORIAL PACIFICO FONAM;Organización Terpel S.A.;Combustible (Nacional);Cali;10000000
Organismos autónomo o independientes;Ambiente y Desarrollo Sostenible;PARQUES NACIONALES NATURALES DIRECCIÓN TERRITORIAL PACIFICO FONAM;PANAMERICANA LIBRERÍA Y PAPELERÍA S.A.;Grandes Superficies;Cali;28373905
Organismos autónomo o independientes;Ambiente y Desarrollo Sostenible;PARQUES NACIONALES NATURALES DIRECCIÓN TERRITORIAL PACIFICO FONAM;Subatours S.A.S.;Tiquetes Aéreos;Cali;155477061
Organismos autónomo o independientes;Ambiente y Desarrollo Sostenible;TOLIMA - CORPORACION AUTONOMA REGIONAL DEL TOLIMA;AUTOMAYOR S.A.;Vehículos I;Ibagué;43589450
Organismos autónomo o independientes;Ambiente y Desarrollo Sostenible;TOLIMA - CORPORACION AUTONOMA REGIONAL DEL TOLIMA;Autotécnica Colombiana S.A.S.;Motocicletas, Cuatrimotos y Motocarros;Ibagué;71629488
Organismos autónomo o independientes;Ambiente y Desarrollo Sostenible;TOLIMA - CORPORACION AUTONOMA REGIONAL DEL TOLIMA;CENCOSUD COLOMBIA S.A.;Grandes Superficies;Ibagué;1228900
Organismos autónomo o independientes;Ambiente y Desarrollo Sostenible;TOLIMA - CORPORACION AUTONOMA REGIONAL DEL TOLIMA;Cesar Adolfo Moreno Ramos;Dotaciones de Vestuario;Ibagué;607603
Organismos autónomo o independientes;Ambiente y Desarrollo Sostenible;TOLIMA - CORPORACION AUTONOMA REGIONAL DEL TOLIMA;COLOMBIANA DE COMERCIO S.A Y/O ALKOSTO S.A;Grandes Superficies;Ibagué;47836520
Organismos autónomo o independientes;Ambiente y Desarrollo Sostenible;TOLIMA - CORPORACION AUTONOMA REGIONAL DEL TOLIMA;Controles Empresariales S.A.S.;Microsoft;Ibagué;94411993
Organismos autónomo o independientes;Ambiente y Desarrollo Sostenible;TOLIMA - CORPORACION AUTONOMA REGIONAL DEL TOLIMA;Crear de Colombia S.A.S.;Consumibles de Impresión;Ibagué;45385838
Organismos autónomo o independientes;Ambiente y Desarrollo Sostenible;TOLIMA - CORPORACION AUTONOMA REGIONAL DEL TOLIMA;Dotación Integral S.A.S;Dotaciones de Vestuario;Ibagué;4503932
Organismos autónomo o independientes;Ambiente y Desarrollo Sostenible;TOLIMA - CORPORACION AUTONOMA REGIONAL DEL TOLIMA;ESRI COLOMBIA SAS;ArcGIS;Ibagué;489255033
Organismos autónomo o independientes;Ambiente y Desarrollo Sostenible;TOLIMA - CORPORACION AUTONOMA REGIONAL DEL TOLIMA;Grupo Empresarial Crear de Colombia S.A.S.;Adquisición de Computadores y Periféricos;Ibagué;49816848
Organismos autónomo o independientes;Ambiente y Desarrollo Sostenible;TOLIMA - CORPORACION AUTONOMA REGIONAL DEL TOLIMA;I3NET S.A.S.;Adquisición de Computadores y Periféricos;Ibagué;22684704
Organismos autónomo o independientes;Ambiente y Desarrollo Sostenible;TOLIMA - CORPORACION AUTONOMA REGIONAL DEL TOLIMA;INTRADECO S.A.S;Dotaciones de Vestuario II;Ibagué;2784600
Organismos autónomo o independientes;Ambiente y Desarrollo Sostenible;TOLIMA - CORPORACION AUTONOMA REGIONAL DEL TOLIMA;Luz Mila López;Dotaciones de Vestuario II;Ibagué;294641
Organismos autónomo o independientes;Ambiente y Desarrollo Sostenible;TOLIMA - CORPORACION AUTONOMA REGIONAL DEL TOLIMA;MAKRO SUPERMAYORISTA S.A.S;Grandes Superficies;Ibagué;95002171
Organismos autónomo o independientes;Ambiente y Desarrollo Sostenible;TOLIMA - CORPORACION AUTONOMA REGIONAL DEL TOLIMA;Motores y Maquinas S.A. Motorysa;Vehículos II;Ibagué;110009214
Organismos autónomo o independientes;Ambiente y Desarrollo Sostenible;TOLIMA - CORPORACION AUTONOMA REGIONAL DEL TOLIMA;NEX COMPUTER S.A.S.;Adquisición de Computadores y Periféricos;Ibagué;89261563
Organismos autónomo o independientes;Ambiente y Desarrollo Sostenible;TOLIMA - CORPORACION AUTONOMA REGIONAL DEL TOLIMA;Ofixpres S.A.S.;Papelería y útiles de oficina II;Ibagué;106669906
Organismos autónomo o independientes;Ambiente y Desarrollo Sostenible;TOLIMA - CORPORACION AUTONOMA REGIONAL DEL TOLIMA;Organización Terpel S.A.;Combustible (Nacional);Ibagué;320760956
Organismos autónomo o independientes;Ambiente y Desarrollo Sostenible;TOLIMA - CORPORACION AUTONOMA REGIONAL DEL TOLIMA;PANAMERICANA LIBRERÍA Y PAPELERÍA S.A.;Grandes Superficies;Ibagué;147387381
Organismos autónomo o independientes;Ambiente y Desarrollo Sostenible;TOLIMA - CORPORACION AUTONOMA REGIONAL DEL TOLIMA;Papelería Los Andes;Consumibles de Impresión;Ibagué;945121
Organismos autónomo o independientes;Ambiente y Desarrollo Sostenible;TOLIMA - CORPORACION AUTONOMA REGIONAL DEL TOLIMA;RENAULT SOCIEDAD DE FABRICACIÓN DE AUTOMOTORES S.A.S.;Vehículos II;Ibagué;67141451
Organismos autónomo o independientes;Ambiente y Desarrollo Sostenible;TOLIMA - CORPORACION AUTONOMA REGIONAL DEL TOLIMA;S.O.S. Soluciones de Oficina & Suministros S.A.S;Consumibles de Impresión;Ibagué;24948016
Organismos autónomo o independientes;Ambiente y Desarrollo Sostenible;TOLIMA - CORPORACION AUTONOMA REGIONAL DEL TOLIMA;Selcomp Ingeniería S.A.S.;Adquisición de Computadores y Periféricos;Ibagué;151554556
Organismos autónomo o independientes;Ambiente y Desarrollo Sostenible;TOLIMA - CORPORACION AUTONOMA REGIONAL DEL TOLIMA;Sigifredo Rodríguez Ramos;Dotaciones de Vestuario;Ibagué;4310500
Organismos autónomo o independientes;Ambiente y Desarrollo Sostenible;TOLIMA - CORPORACION AUTONOMA REGIONAL DEL TOLIMA;Sistemas y Distribuciones Formacon S.A.S.;Consumibles de Impresión;Ibagué;12242301
Organismos autónomo o independientes;Ambiente y Desarrollo Sostenible;TOLIMA - CORPORACION AUTONOMA REGIONAL DEL TOLIMA;Sparta Shoes S.A.S;Dotaciones de Vestuario II;Ibagué;2243373
Organismos autónomo o independientes;Ambiente y Desarrollo Sostenible;TOLIMA - CORPORACION AUTONOMA REGIONAL DEL TOLIMA;Sumimas S.A.S.;Adquisición de Computadores y Periféricos;Ibagué;72397101
Organismos autónomo o independientes;Ambiente y Desarrollo Sostenible;TOLIMA - CORPORACION AUTONOMA REGIONAL DEL TOLIMA;Sumimas S.A.S.;Consumibles de Impresión;Ibagué;214103379
Organismos autónomo o independientes;Ambiente y Desarrollo Sostenible;TOLIMA - CORPORACION AUTONOMA REGIONAL DEL TOLIMA;Unión Temporal Toyonorte Ltda.  Distribuidora Toyota S.A.S.;Vehículos II;Ibagué;218011410
Organismos autónomo o independientes;Ambiente y Desarrollo Sostenible;TOLIMA - CORPORACION AUTONOMA REGIONAL DEL TOLIMA;Uniples S.A.;Consumibles de Impresión;Ibagué;4373607
Organismos autónomo o independientes;Ambiente y Desarrollo Sostenible;TOLIMA - CORPORACION AUTONOMA REGIONAL DEL TOLIMA;Uniples S.A.;Papelería y útiles de oficina II;Ibagué;88638354
Organismos autónomo o independientes;Ambiente y Desarrollo Sostenible;TOLIMA - CORPORACION AUTONOMA REGIONAL DEL TOLIMA;UT Soluciones Microsoft 2017;Microsoft II;Ibagué;35100453
Organismos autónomo o independientes;Ambiente y Desarrollo Sostenible;TOLIMA - CORPORACION AUTONOMA REGIONAL DEL TOLIMA;Yokomotor S.A;Vehículos II;Ibagué;143127510
Organismos autónomo o independientes;Ambiente y Desarrollo Sostenible;TOLIMA - CORPORACION AUTONOMA REGIONAL DEL TOLIMA;Yubarta  S.A.S.;Dotaciones de Vestuario II;Ibagué;385635
Organismos autónomo o independientes;Ambiente y Desarrollo Sostenible;UESVALLE;PRACO DIDACOL SAS;Vehículos II;Cali;65440860
Organismos autónomo o independientes;Ambiente y Desarrollo Sostenible;UESVALLE;Unión Temporal Eficiente 2016;Vehículos II;Cali;99275819
Organismos autónomo o independientes;Ciencia y Tecnología;CORPORACION AGENCIA NACIONAL DE GOBIERNO DIGITAL;Ase & Ase Ltda.;Servicio de Intermediación de Seguros;Bogotá;0
Organismos autónomo o independientes;Ciencia y Tecnología;CORPORACION AGENCIA NACIONAL DE GOBIERNO DIGITAL;CENCOSUD COLOMBIA S.A.;Grandes Superficies;Bogotá;141430
Organismos autónomo o independientes;Ciencia y Tecnología;CORPORACION AGENCIA NACIONAL DE GOBIERNO DIGITAL;CenturyLink Colombia S.A.;Conectividad II;Bogotá;6521200
Organismos autónomo o independientes;Ciencia y Tecnología;CORPORACION AGENCIA NACIONAL DE GOBIERNO DIGITAL;CenturyLink Colombia S.A.;Nube Privada II;Bogotá;3284718
Organismos autónomo o independientes;Ciencia y Tecnología;CORPORACION AGENCIA NACIONAL DE GOBIERNO DIGITAL;COLOMBIANA DE COMERCIO S.A Y/O ALKOSTO S.A;Grandes Superficies;Bogotá;126682785
Organismos autónomo o independientes;Ciencia y Tecnología;CORPORACION AGENCIA NACIONAL DE GOBIERNO DIGITAL;COLOMBIANA DE SOFTWARE Y HARDWARE COLSOF S.A;Adquisición de Computadores y Periféricos;Bogotá;26097900
Organismos autónomo o independientes;Ciencia y Tecnología;CORPORACION AGENCIA NACIONAL DE GOBIERNO DIGITAL;COLOMBIANA DE SOFTWARE Y HARDWARE COLSOF S.A;Nube Privada II;Bogotá;59872500
Organismos autónomo o independientes;Ciencia y Tecnología;CORPORACION AGENCIA NACIONAL DE GOBIERNO DIGITAL;Controles Empresariales S.A.S.;Microsoft II;Bogotá;61624839
Organismos autónomo o independientes;Ciencia y Tecnología;CORPORACION AGENCIA NACIONAL DE GOBIERNO DIGITAL;ETB;Conectividad II;Bogotá;21707336
Organismos autónomo o independientes;Ciencia y Tecnología;CORPORACION AGENCIA NACIONAL DE GOBIERNO DIGITAL;Falabella de Colombia S.A.;Grandes Superficies;Bogotá;4407100
Organismos autónomo o independientes;Ciencia y Tecnología;CORPORACION AGENCIA NACIONAL DE GOBIERNO DIGITAL;IFX Networks Colombia SAS;Conectividad II;Bogotá;5712000
Organismos autónomo o independientes;Ciencia y Tecnología;CORPORACION AGENCIA NACIONAL DE GOBIERNO DIGITAL;IFX Networks Colombia SAS;Nube Privada II;Bogotá;230783169
Organismos autónomo o independientes;Ciencia y Tecnología;CORPORACION AGENCIA NACIONAL DE GOBIERNO DIGITAL;MAKRO SUPERMAYORISTA S.A.S;Grandes Superficies;Bogotá;793375
Organismos autónomo o independientes;Ciencia y Tecnología;CORPORACION AGENCIA NACIONAL DE GOBIERNO DIGITAL;Oficomco S.A.S.;Adquisición de Computadores y Periféricos;Bogotá;10037782
Organismos autónomo o independientes;Ciencia y Tecnología;CORPORACION AGENCIA NACIONAL DE GOBIERNO DIGITAL;P&P Systems Colombia S.A.S.;Adquisición de Computadores y Periféricos;Bogotá;6719463
Organismos autónomo o independientes;Ciencia y Tecnología;CORPORACION AGENCIA NACIONAL DE GOBIERNO DIGITAL;PANAMERICANA FORMAS E IMPRESOS S.A;Servicios de Impresión;Bogotá;1548560
